iter	F1	Logloss
1720	0.9995717879	0.05237803131
1721	0.9995717879	0.05234106962
1722	0.9995717879	0.05231192053
1723	0.9995717879	0.05225828339
1724	0.9995717879	0.05217885794
1725	0.9995717879	0.05210753581
1726	0.9995717879	0.05207379201
1727	0.9995717879	0.05203900016
1728	0.9995717879	0.05199133078
1729	0.9995717879	0.05196092657
1730	0.9995717879	0.05191610149
1731	0.9995717879	0.05185483362
1732	0.9995717879	0.05182250474
1733	0.9995717879	0.05174134132
1734	0.9995717879	0.05167665855
1735	0.9995717879	0.05161060034
1736	0.9995717879	0.05157524886
1737	0.9995717879	0.05156316047
1738	0.9995717879	0.05150898503
1739	0.9995717879	0.05145286465
1740	0.9995717879	0.05141510715
1741	0.9995717879	0.05137631413
1742	0.9996707096	0.05133117119
1743	0.9996707096	0.05127343807
1744	0.9996707096	0.05123926541
1745	0.9996707096	0.05120211141
1746	0.9996707096	0.05114130537
1747	0.9996707096	0.05110648377
1748	0.9996707096	0.05105488379
1749	0.9996707096	0.05097180657
1750	0.9996707096	0.05091809138
1751	0.9996707096	0.05090686566
1752	0.9996707096	0.05088293201
1753	0.9996707096	0.05084471943
1754	0.9996707096	0.05079704544
1755	0.9996707096	0.05074265831
1756	0.9996707096	0.05067832127
1757	0.9996707096	0.05063026589
1758	0.9996707096	0.05058886167
1759	0.9996707096	0.05052743289
1760	0.9996707096	0.05050023686
1761	0.9996707096	0.05046893835
1762	0.9996707096	0.05040244071
1763	0.9996707096	0.05034849459
1764	0.9996707096	0.05032223882
1765	0.9996707096	0.05030300916
1766	0.9996707096	0.05027108109
1767	0.9996707096	0.05024543662
1768	0.9996707096	0.05017240568
1769	0.9996707096	0.05011639599
1770	0.9996707096	0.05005538367
1771	0.9997282967	0.05000814683
1772	0.9997282967	0.04997056465
1773	0.9997282967	0.04987561926
1774	0.9997282967	0.04983278442
1775	0.9997282967	0.0497754834
1776	0.9997282967	0.0497353384
1777	0.9997282967	0.04968387274
1778	0.9997282967	0.0496263151
1779	0.9997282967	0.04958846112
1780	0.9997282967	0.04956181878
1781	0.9997282967	0.04951587587
1782	0.9998847926	0.04946626882
1783	0.9998847926	0.04942525302
1784	0.9998847926	0.04936754379
1785	0.9998847926	0.04933343559
1786	0.9998847926	0.0492972587
1787	0.9998847926	0.049256252
1788	0.9998847926	0.04921696265
1789	0.9998847926	0.04916978724
1790	0.9998847926	0.04910071952
1791	0.9998847926	0.04903943973
1792	0.9998847926	0.04900285736
1793	0.9998847926	0.04896807164
1794	0.9998847926	0.04893903728
1795	0.9998847926	0.04889327216
1796	0.9998847926	0.04885035928
1797	0.9998847926	0.04881008967
1798	0.9998847926	0.04878030927
1799	0.9998847926	0.04873143904
1800	0.9998847926	0.04867300364
1801	0.9998847926	0.04863206516
1802	0.9998847926	0.04859756542
1803	0.9998847926	0.04857882887
1804	0.9998847926	0.0485486601
1805	0.9998847926	0.04851329755
1806	0.9998847926	0.0484435549
1807	0.9998847926	0.04840902904
1808	0.9998847926	0.04834645421
1809	0.9998847926	0.04829054362
1810	0.9998847926	0.04825465946
1811	0.9998847926	0.04818560904
1812	0.9998847926	0.04812343937
1813	0.9998847926	0.04805677869
1814	0.9998847926	0.0480145758
1815	0.9998847926	0.04797404764
1816	0.9998847926	0.04791854225
1817	0.9998847926	0.04787291825
1818	0.9998847926	0.04784533561
1819	0.9998847926	0.04781061806
1820	0.9998847926	0.04779005171
1821	0.999942393	0.04776064887
1822	0.999942393	0.04772595221
1823	0.999942393	0.04771224413
1824	0.999942393	0.04767953297
1825	0.999942393	0.04763777696
1826	0.999942393	0.04760234926
1827	0.999942393	0.04754342979
1828	0.999942393	0.04751853978
1829	0.999942393	0.04746185976
1830	0.999942393	0.04740629443
1831	0.999942393	0.04737875848
1832	0.999942393	0.04733105087
1833	0.999942393	0.04725479306
1834	0.999942393	0.04723633742
1835	0.999942393	0.04721272917
1836	0.999942393	0.04718322998
1837	0.999942393	0.04712744057
1838	0.999942393	0.0470588253
1839	0.999942393	0.04701457379
1840	0.999942393	0.04698129674
1841	0.999942393	0.04692673255
1842	0.999942393	0.04690810459
1843	0.999942393	0.04687907273
1844	0.999942393	0.04685416644
1845	0.999942393	0.04682013771
1846	0.999942393	0.04679602995
1847	0.999942393	0.04673333908
1848	0.999942393	0.04666958255
1849	0.999942393	0.04664352975
1850	0.999942393	0.04659442961
1851	0.999942393	0.04653533335
1852	0.999942393	0.04645109561
1853	0.999942393	0.04641449902
1854	0.999942393	0.04637372934
1855	0.999942393	0.04631469282
1856	0.999942393	0.04623665183
1857	0.999942393	0.04619341125
1858	0.999942393	0.04615535408
1859	0.999942393	0.0461319292
1860	1	0.04609002141
1861	1	0.0460697206
1862	1	0.04599970093
1863	1	0.04594009282
1864	1	0.04589414425
1865	1	0.04587138978
1866	1	0.04582225503
1867	1	0.04580350392
1868	1	0.04578726345
1869	1	0.04571641864
1870	1	0.04568104997
1871	1	0.0456438035
1872	1	0.0456020207
1873	1	0.04558375058
1874	1	0.04553766891
1875	1	0.04549195752
1876	1	0.04546864148
1877	1	0.04541823619
1878	1	0.0453760703
1879	1	0.04533127849
1880	1	0.04530824719
1881	1	0.04522477288
1882	1	0.04519254888
1883	1	0.04517594627
1884	1	0.04514499139
1885	1	0.04510595376
1886	1	0.04503242881
1887	1	0.04500765168
1888	1	0.04498124376
1889	1	0.04493452305
1890	1	0.04485570439
1891	1	0.04481629946
1892	1	0.04473326701
1893	1	0.04470429921
1894	1	0.04467619167
1895	1	0.04462917741
1896	1	0.04459668353
1897	1	0.0445783133
1898	1	0.04454398306
1899	1	0.04448026116
1900	1	0.04442918537
1901	1	0.04441306706
1902	1	0.04439015944
1903	1	0.04434156841
1904	1	0.0442778634
1905	1	0.04423761295
1906	1	0.0441708266
1907	1	0.04410775228
1908	1	0.04409383236
1909	1	0.04405663193
1910	1	0.04402884378
1911	1	0.04400493137
1912	1	0.04398295831
1913	1	0.04396643605
1914	1	0.04392402014
1915	1	0.04389460435
1916	1	0.0438662062
1917	1	0.04383381871
1918	1	0.0437817911
1919	1	0.04374816599
1920	1	0.04372591613
1921	1	0.04370542623
1922	1	0.04365630641
1923	1	0.04361476726
1924	1	0.04358804178
1925	1	0.04355103157
1926	1	0.04352341352
1927	1	0.04345868638
1928	1	0.04339672243
1929	1	0.04337955867
1930	1	0.04336065393
1931	1	0.04330526838
1932	1	0.04326424489
1933	1	0.0432467003
1934	1	0.04321401209
1935	1	0.04317083824
1936	1	0.04315366043
1937	1	0.04313164336
1938	1	0.04310183971
1939	1	0.04306120998
1940	1	0.04301152274
1941	1	0.04297520348
1942	1	0.04294415921
1943	1	0.04292212053
1944	1	0.04289361236
1945	1	0.04287173298
1946	1	0.04282833103
1947	1	0.04275270674
1948	1	0.04270798337
1949	1	0.04266131085
1950	1	0.04263392534
1951	1	0.04258808238
1952	1	0.0425361956
1953	1	0.04248392292
1954	1	0.04243733208
1955	1	0.04239157805
1956	1	0.04237568667
1957	1	0.04236031954
1958	1	0.0423329337
1959	1	0.04230341979
1960	1	0.04225137282
1961	1	0.04219610209
1962	1	0.04218479629
1963	1	0.04215432495
1964	1	0.04213669833
1965	1	0.04211282717
1966	1	0.04206605235
1967	1	0.04203036757
1968	1	0.04199317407
1969	1	0.04196056757
1970	1	0.04190330989
1971	1	0.04185874155
1972	1	0.04183152828
1973	1	0.04177963746
1974	1	0.04176376545
1975	1	0.04171764963
1976	1	0.04169416235
1977	1	0.04167752632
1978	1	0.04162610878
1979	1	0.04160200313
1980	1	0.04158331174
1981	1	0.04149552736
1982	1	0.04142836486
1983	1	0.04140149102
1984	1	0.04136688194
1985	1	0.04134102583
1986	1	0.04132359684
1987	1	0.04129177173
1988	1	0.04125805471
1989	1	0.04123346569
1990	1	0.04115969192
1991	1	0.04108806804
1992	1	0.04105813934
1993	1	0.04103077444
1994	1	0.04099795002
1995	1	0.04096309976
1996	1	0.04093327881
1997	1	0.04088396499
1998	1	0.04085175684
1999	1	0.04080636663
2000	1	0.04076663387
2001	1	0.04072458911
2002	1	0.04068230854
2003	1	0.0406752391
2004	1	0.04062370284
2005	1	0.04058723027
2006	1	0.04055438625
2007	1	0.04053680158
2008	1	0.04050365273
2009	1	0.04045586475
2010	1	0.04038916775
2011	1	0.04035437667
2012	1	0.04033058454
2013	1	0.04028068225
2014	1	0.04025336109
2015	1	0.04022790218
2016	1	0.0401830475
2017	1	0.04014431842
2018	1	0.04011394255
2019	1	0.04009712772
2020	1	0.04006846206
2021	1	0.04005069306
2022	1	0.04002228635
2023	1	0.03998107357
2024	1	0.03993003956
2025	1	0.03991640989
2026	1	0.039887705
2027	1	0.03987182368
2028	1	0.03984956041
2029	1	0.0397990248
2030	1	0.03976226531
2031	1	0.03973765009
2032	1	0.03971012478
2033	1	0.0396888323
2034	1	0.03965311056
2035	1	0.03961193384
2036	1	0.03955522399
2037	1	0.03952519282
2038	1	0.03950755983
2039	1	0.03946508117
2040	1	0.03943222178
2041	1	0.03941641537
2042	1	0.03936778973
2043	1	0.03933924806
2044	1	0.03929658358
2045	1	0.0392530674
2046	1	0.03922657931
2047	1	0.03919676042
2048	1	0.03916578282
2049	1	0.03913400136
2050	1	0.03911268737
2051	1	0.0390950118
2052	1	0.0390608154
2053	1	0.03901315598
2054	1	0.03898079145
2055	1	0.03893640196
2056	1	0.03888914585
2057	1	0.03885110782
2058	1	0.03882797569
2059	1	0.03878383524
2060	1	0.0387595498
2061	1	0.03872252517
2062	1	0.03868184215
2063	1	0.03865830837
2064	1	0.03862744229
2065	1	0.03860657364
2066	1	0.03859975153
2067	1	0.03857980903
2068	1	0.03855730957
2069	1	0.03850524541
2070	1	0.03849191912
2071	1	0.03842952151
2072	1	0.03837388935
2073	1	0.03833670471
2074	1	0.03830605788
2075	1	0.0382816622
2076	1	0.03826489814
2077	1	0.03824701976
2078	1	0.03822227365
2079	1	0.03818334749
2080	1	0.03814305479
2081	1	0.03811132869
2082	1	0.03808066193
2083	1	0.03802892267
2084	1	0.03800606921
2085	1	0.03798366368
2086	1	0.03792886853
2087	1	0.03791158679
2088	1	0.03788114584
2089	1	0.03782849848
2090	1	0.03778231316
2091	1	0.03774434184
2092	1	0.03770397535
2093	1	0.03766770401
2094	1	0.03764767831
2095	1	0.0376327315
2096	1	0.03760451472
2097	1	0.03758315556
2098	1	0.03753718024
2099	1	0.03750032658
2100	1	0.03745303559
2101	1	0.03743438972
2102	1	0.03736933268
2103	1	0.0373396732
2104	1	0.03731857518
2105	1	0.03729647773
2106	1	0.03726733983
2107	1	0.03724267167
2108	1	0.03721998965
2109	1	0.03720125127
2110	1	0.03718819348
2111	1	0.03713976622
2112	1	0.03709827575
2113	1	0.03706152381
2114	1	0.03704070427
2115	1	0.03699093206
2116	1	0.03696383159
2117	1	0.03692658055
2118	1	0.03687362444
2119	1	0.03684063704
2120	1	0.03682847219
2121	1	0.03680525602
2122	1	0.03677937591
2123	1	0.03675007718
2124	1	0.03672152405
2125	1	0.03668054533
2126	1	0.03665312129
2127	1	0.03662514362
2128	1	0.03658841353
2129	1	0.03656034074
2130	1	0.0365181949
2131	1	0.03647084061
2132	1	0.03643955565
2133	1	0.03640311066
2134	1	0.03637292805
2135	1	0.03633339003
2136	1	0.03630888025
2137	1	0.0362793747
2138	1	0.03625120155
2139	1	0.0362332191
2140	1	0.03621268075
2141	1	0.03619579885
2142	1	0.03616797044
2143	1	0.03614447981
2144	1	0.03611283693
2145	1	0.03608898326
2146	1	0.0360557148
2147	1	0.03604052557
2148	1	0.03600821359
2149	1	0.03595878181
2150	1	0.03591422654
2151	1	0.0358649934
2152	1	0.03583426115
2153	1	0.03581852547
2154	1	0.03580571136
2155	1	0.03578022711
2156	1	0.03574362948
2157	1	0.03573367839
2158	1	0.03571953924
2159	1	0.03570927989
2160	1	0.03568211316
2161	1	0.03566312689
2162	1	0.03562277615
2163	1	0.03560031333
2164	1	0.03557386437
2165	1	0.03555432923
2166	1	0.03551507687
2167	1	0.03548944449
2168	1	0.03545030094
2169	1	0.03542869646
2170	1	0.03539280485
2171	1	0.03537142014
2172	1	0.03532659883
2173	1	0.03528969453
2174	1	0.03525362486
2175	1	0.03524010958
2176	1	0.03519533267
2177	1	0.03517489353
2178	1	0.03513963576
2179	1	0.03509807755
2180	1	0.03507391211
2181	1	0.03504384637
2182	1	0.03502590468
2183	1	0.03499982678
2184	1	0.03497556372
2185	1	0.03496402365
2186	1	0.03493490514
2187	1	0.03491176605
2188	1	0.03487771826
2189	1	0.03483904578
2190	1	0.03480473263
2191	1	0.03478466444
2192	1	0.03475338856
2193	1	0.0347310914
2194	1	0.03470854896
2195	1	0.03469836037
2196	1	0.03466752125
2197	1	0.03465506525
2198	1	0.03463786651
2199	1	0.034611317
2200	1	0.03459552624
2201	1	0.03456664444
2202	1	0.03454220977
2203	1	0.03450898769
2204	1	0.03448816087
2205	1	0.03444635798
2206	1	0.03442027281
2207	1	0.03439930971
2208	1	0.03436186377
2209	1	0.03434924979
2210	1	0.03431604473
2211	1	0.03430490256
2212	1	0.03427583262
2213	1	0.03426727176
2214	1	0.03425776671
2215	1	0.03424788611
2216	1	0.03423030131
2217	1	0.03419554711
2218	1	0.03417059178
2219	1	0.03413405603
2220	1	0.03410472447
2221	1	0.03406497433
2222	1	0.03403841315
2223	1	0.03402026841
2224	1	0.03399062878
2225	1	0.03396244539
2226	1	0.03394504059
2227	1	0.03392704168
2228	1	0.03390726617
2229	1	0.03386044322
2230	1	0.03382546239
2231	1	0.03380365339
2232	1	0.03378756935
2233	1	0.0337618054
2234	1	0.03372835275
2235	1	0.03371210367
2236	1	0.03366819651
2237	1	0.03364169817
2238	1	0.03363302201
2239	1	0.03360466569
2240	1	0.03357874925
2241	1	0.03355561185
2242	1	0.03353337166
2243	1	0.03351163623
2244	1	0.03346786317
2245	1	0.033445821
2246	1	0.03342450579
2247	1	0.033402962
2248	1	0.0333816009
2249	1	0.03333518589
2250	1	0.03328052616
2251	1	0.03325812543
2252	1	0.0332336253
2253	1	0.03319132845
2254	1	0.03317094434
2255	1	0.03314496748
2256	1	0.03313026694
2257	1	0.03310629626
2258	1	0.03308040087
2259	1	0.03304938478
2260	1	0.03303298183
2261	1	0.03300998995
2262	1	0.03299733045
2263	1	0.03298099895
2264	1	0.03295932736
2265	1	0.03294181258
2266	1	0.03290301179
2267	1	0.03287797467
2268	1	0.03286808875
2269	1	0.0328261647
2270	1	0.03279931021
2271	1	0.0327937556
2272	1	0.03276488028
2273	1	0.03273933154
2274	1	0.03272608444
2275	1	0.03271649503
2276	1	0.03268528546
2277	1	0.0326577515
2278	1	0.03261687683
2279	1	0.03260276044
2280	1	0.03256153723
2281	1	0.03253315672
2282	1	0.03249578192
2283	1	0.03247715079
2284	1	0.032450069
2285	1	0.0324248662
2286	1	0.03240190461
2287	1	0.03238260808
2288	1	0.03236893725
2289	1	0.03234335194
2290	1	0.03230287048
2291	1	0.03228692102
2292	1	0.03225567243
2293	1	0.03224088438
2294	1	0.03222396218
2295	1	0.03222186165
2296	1	0.0322057503
2297	1	0.03218662206
2298	1	0.03216073284
2299	1	0.03213360297
2300	1	0.03211715855
2301	1	0.03210190109
2302	1	0.03209083765
2303	1	0.03207593091
2304	1	0.03206681883
2305	1	0.03204441113
2306	1	0.03200820304
2307	1	0.03198860573
2308	1	0.03197069794
2309	1	0.0319517469
2310	1	0.03193919173
2311	1	0.03192556769
2312	1	0.03190420476
2313	1	0.03188925584
2314	1	0.03187350799
2315	1	0.03184161488
2316	1	0.0318204831
2317	1	0.03178175136
2318	1	0.03175644338
2319	1	0.0317330901
2320	1	0.03171279311
2321	1	0.03168806777
2322	1	0.03165138489
2323	1	0.03162733587
2324	1	0.03161076253
2325	1	0.03158469046
2326	1	0.03156085518
2327	1	0.03153785984
2328	1	0.03152986448
2329	1	0.03150884971
2330	1	0.03150011449
2331	1	0.03148147233
2332	1	0.0314634004
2333	1	0.03143979395
2334	1	0.03141930691
2335	1	0.03140791001
2336	1	0.03139920175
2337	1	0.03136884995
2338	1	0.03135351934
2339	1	0.03133705101
2340	1	0.03132960413
2341	1	0.03130353364
2342	1	0.03128053432
2343	1	0.03125883409
2344	1	0.03124058397
2345	1	0.03120810503
2346	1	0.03119667749
2347	1	0.03118645208
2348	1	0.03115805366
2349	1	0.03114247014
2350	1	0.03111536173
2351	1	0.03110109399
2352	1	0.031069092
2353	1	0.03104752738
2354	1	0.03103169583
2355	1	0.0310044704
2356	1	0.03097925695
2357	1	0.030941547
2358	1	0.03093067122
2359	1	0.03092115608
2360	1	0.0309044849
2361	1	0.03087718142
2362	1	0.03085872301
2363	1	0.03084957789
2364	1	0.03083749546
2365	1	0.03082374619
2366	1	0.03081260372
2367	1	0.03079303704
2368	1	0.03077864194
2369	1	0.03075487822
2370	1	0.03071938598
2371	1	0.03070980781
2372	1	0.03067343542
2373	1	0.03065078085
2374	1	0.03063674686
2375	1	0.03062008112
2376	1	0.03060682954
2377	1	0.03057971272
2378	1	0.03055917062
2379	1	0.03052749338
2380	1	0.03050002794
2381	1	0.03047929906
2382	1	0.03045788813
2383	1	0.0304361131
2384	1	0.03040238242
2385	1	0.0303921981
2386	1	0.03037539315
2387	1	0.03034963677
2388	1	0.03033748256
2389	1	0.03032596974
2390	1	0.03030941895
2391	1	0.03029578278
2392	1	0.03027942724
2393	1	0.03025388541
2394	1	0.03024340589
2395	1	0.03022847795
2396	1	0.03021096498
2397	1	0.03018310348
2398	1	0.03017270115
2399	1	0.03016146369
2400	1	0.03015293398
2401	1	0.03012384738
2402	1	0.03010446909
2403	1	0.03007419902
2404	1	0.03005354178
2405	1	0.03003988101
2406	1	0.03002666929
2407	1	0.03000141619
2408	1	0.0299755362
2409	1	0.02995597693
2410	1	0.02992558874
2411	1	0.02990681197
2412	1	0.02987593787
2413	1	0.02986609321
2414	1	0.02984456563
2415	1	0.02983321759
2416	1	0.0298073499
2417	1	0.02978468515
2418	1	0.02977762834
2419	1	0.02977391557
2420	1	0.02975417093
2421	1	0.02973172692
2422	1	0.02970736876
2423	1	0.02969903042
2424	1	0.0296869349
2425	1	0.02967161723
2426	1	0.02965328601
2427	1	0.02962217271
2428	1	0.02960917745
2429	1	0.02959990011
2430	1	0.02958657457
2431	1	0.02958276264
2432	1	0.0295633522
2433	1	0.02954399672
2434	1	0.02952198416
2435	1	0.02950228981
2436	1	0.02948386859
2437	1	0.02946558062
2438	1	0.02942246274
2439	1	0.0294047392
2440	1	0.02937722702
2441	1	0.02933554324
2442	1	0.02932021341
2443	1	0.02930711712
2444	1	0.02926892826
2445	1	0.02925151566
2446	1	0.02922836611
2447	1	0.02921213501
2448	1	0.02919453983
2449	1	0.02915141136
2450	1	0.02914018686
2451	1	0.02912586638
2452	1	0.02909881998
2453	1	0.02906635714
2454	1	0.02904693515
2455	1	0.0290068236
2456	1	0.02898407915
2457	1	0.02896744024
2458	1	0.02893544113
2459	1	0.02890686716
2460	1	0.02888425314
2461	1	0.02887751814
2462	1	0.02886453993
2463	1	0.02884428795
2464	1	0.02882481986
2465	1	0.02879959862
2466	1	0.02878855487
2467	1	0.02877835844
2468	1	0.02875977824
2469	1	0.02874110308
2470	1	0.02872442671
2471	1	0.02869816663
2472	1	0.02868476021
2473	1	0.02867235896
2474	1	0.02865532521
2475	1	0.02864717008
2476	1	0.02863592156
2477	1	0.02863029832
2478	1	0.02861641286
2479	1	0.02860067334
2480	1	0.02859216629
2481	1	0.02857939576
2482	1	0.02855069127
2483	1	0.02852304406
2484	1	0.02849709641
2485	1	0.02846497008
2486	1	0.02843492835
2487	1	0.02842353542
2488	1	0.0284014931
2489	1	0.02837664004
2490	1	0.02835230348
2491	1	0.02832423411
2492	1	0.02830860572
2493	1	0.02828566649
2494	1	0.0282686208
2495	1	0.02825328774
2496	1	0.0282273908
2497	1	0.02820698018
2498	1	0.02819200181
2499	1	0.02818130019
2500	1	0.02817058124
2501	1	0.02814808801
2502	1	0.02812803123
2503	1	0.02811329281
2504	1	0.02809356478
2505	1	0.02807671524
2506	1	0.02803833282
2507	1	0.02801424398
2508	1	0.02799802254
2509	1	0.0279756054
2510	1	0.0279603475
2511	1	0.0279488183
2512	1	0.02793241131
2513	1	0.0279095646
2514	1	0.02789475957
2515	1	0.02787968756
2516	1	0.02786060852
2517	1	0.02784281328
2518	1	0.02782527407
2519	1	0.02780339278
2520	1	0.02778632547
2521	1	0.0277598303
2522	1	0.02773284234
2523	1	0.02770384154
2524	1	0.0276717043
2525	1	0.02763531823
2526	1	0.02760515435
2527	1	0.02760098142
2528	1	0.02757521292
2529	1	0.0275603914
2530	1	0.02754558613
2531	1	0.02751401066
2532	1	0.0275019584
2533	1	0.02749117148
2534	1	0.02747274278
2535	1	0.02746497926
2536	1	0.02742745617
2537	1	0.02739465583
2538	1	0.02736079024
2539	1	0.02734402082
2540	1	0.02731322863
2541	1	0.02728691195
2542	1	0.02725455945
2543	1	0.02722179933
2544	1	0.02720558682
2545	1	0.02720364735
2546	1	0.02718780905
2547	1	0.02716083744
2548	1	0.02714679617
2549	1	0.02711372918
2550	1	0.02708975956
2551	1	0.02707347082
2552	1	0.02705831292
2553	1	0.02704335395
2554	1	0.02702635079
2555	1	0.02701696631
2556	1	0.027003173
2557	1	0.02698068233
2558	1	0.02696631571
2559	1	0.02692436383
2560	1	0.02691181358
2561	1	0.02690423788
2562	1	0.02689085063
2563	1	0.02687681496
2564	1	0.02685284972
2565	1	0.02682363733
2566	1	0.02680551417
2567	1	0.02678186992
2568	1	0.02675237692
2569	1	0.02673549019
2570	1	0.02672631981
2571	1	0.02671247728
2572	1	0.02668306869
2573	1	0.02665300514
2574	1	0.02663835495
2575	1	0.02663595422
2576	1	0.02661691861
2577	1	0.02660788395
2578	1	0.02658810596
2579	1	0.02656635362
2580	1	0.02654306418
2581	1	0.02652837206
2582	1	0.02651360361
2583	1	0.02649931802
2584	1	0.02646733477
2585	1	0.02644545772
2586	1	0.0264287101
2587	1	0.02642031046
2588	1	0.02639969051
2589	1	0.02636700934
2590	1	0.02634362932
2591	1	0.02633181696
2592	1	0.02632085681
2593	1	0.02630787534
2594	1	0.02629860375
2595	1	0.02627071797
2596	1	0.0262524734
2597	1	0.02623521296
2598	1	0.0262055025
2599	1	0.02619559418
2600	1	0.02618313999
2601	1	0.02614970164
2602	1	0.02613516166
2603	1	0.02612350568
2604	1	0.02610692889
2605	1	0.02608701797
2606	1	0.02606309224
2607	1	0.02604089668
2608	1	0.02603286997
2609	1	0.02600567965
2610	1	0.02598807943
2611	1	0.02596894264
2612	1	0.02594237569
2613	1	0.02593669416
2614	1	0.02592985537
2615	1	0.02590455876
2616	1	0.02589516855
2617	1	0.02588413807
2618	1	0.02586687209
2619	1	0.02585117334
2620	1	0.02583841792
2621	1	0.02582799374
2622	1	0.02580904595
2623	1	0.02580755548
2624	1	0.02577334942
2625	1	0.02575284874
2626	1	0.02574457556
2627	1	0.02573310412
2628	1	0.02571522805
2629	1	0.02570242885
2630	1	0.02568781135
2631	1	0.02566403766
2632	1	0.025645011
2633	1	0.0256384945
2634	1	0.0256250683
2635	1	0.02560361041
2636	1	0.02556234105
2637	1	0.02554269324
2638	1	0.02552215316
2639	1	0.02549850079
2640	1	0.02548790288
2641	1	0.02545750384
2642	1	0.02545627778
2643	1	0.02544635246
2644	1	0.02542890142
2645	1	0.02540988357
2646	1	0.02539445578
2647	1	0.02536109641
2648	1	0.02534090713
2649	1	0.02531781227
2650	1	0.0253046478
2651	1	0.0252779549
2652	1	0.02526545903
2653	1	0.02524769116
2654	1	0.02523839537
2655	1	0.02520764071
2656	1	0.02518414573
2657	1	0.02517700199
2658	1	0.0251582281
2659	1	0.02513524694
2660	1	0.0251241619
2661	1	0.02510762136
2662	1	0.02508881609
2663	1	0.0250683988
2664	1	0.02505336077
2665	1	0.0250407981
2666	1	0.02502944795
2667	1	0.02499947524
2668	1	0.02498523376
2669	1	0.02497050487
2670	1	0.02496580929
2671	1	0.02495490995
2672	1	0.02493838787
2673	1	0.02491350383
2674	1	0.02489908167
2675	1	0.02489100287
2676	1	0.02487669609
2677	1	0.02486545617
2678	1	0.02484649715
2679	1	0.02482372321
2680	1	0.02480526915
2681	1	0.02478949774
2682	1	0.02477310537
2683	1	0.02476076992
2684	1	0.02475347393
2685	1	0.0247301012
2686	1	0.02471580741
2687	1	0.02469797013
2688	1	0.02468737591
2689	1	0.02466485655
2690	1	0.02464036269
2691	1	0.02461898963
2692	1	0.02460197422
2693	1	0.02458430347
2694	1	0.02456699955
2695	1	0.02455505582
2696	1	0.02453808752
2697	1	0.02452508819
2698	1	0.02450841357
2699	1	0.02448358935
2700	1	0.02447002706
2701	1	0.02445777428
2702	1	0.02443960242
2703	1	0.02441145289
2704	1	0.02439591213
2705	1	0.02438488766
2706	1	0.02436361541
2707	1	0.02434492053
2708	1	0.02433513811
2709	1	0.02431739211
2710	1	0.02430215473
2711	1	0.02428461456
2712	1	0.02427222678
2713	1	0.02425933564
2714	1	0.02422849629
2715	1	0.02421212447
2716	1	0.02419100815
2717	1	0.02416929759
2718	1	0.02415229217
2719	1	0.02413966229
2720	1	0.02413291642
2721	1	0.02411322501
2722	1	0.02408677375
2723	1	0.02407737312
2724	1	0.02406284952
2725	1	0.0240491013
2726	1	0.02403980282
2727	1	0.02402868452
2728	1	0.02402705306
2729	1	0.02401598233
2730	1	0.02400576258
2731	1	0.02399235113
2732	1	0.02396901803
2733	1	0.02395690417
2734	1	0.023925448
2735	1	0.02390570342
2736	1	0.02389341756
2737	1	0.02388435304
2738	1	0.02386616227
2739	1	0.02385800033
2740	1	0.02384253731
2741	1	0.0238114474
2742	1	0.02379777356
2743	1	0.02378319985
2744	1	0.0237598092
2745	1	0.02374711901
2746	1	0.02373171248
2747	1	0.02372164021
2748	1	0.02371224321
2749	1	0.02369240586
2750	1	0.02367400666
2751	1	0.02365846049
2752	1	0.02363846057
2753	1	0.02361864661
2754	1	0.02361662831
2755	1	0.02360573696
2756	1	0.02359291125
2757	1	0.02358857049
2758	1	0.02356814328
2759	1	0.02354883672
2760	1	0.02352932072
2761	1	0.02350878723
2762	1	0.02349766934
2763	1	0.02348459101
2764	1	0.02347068245
2765	1	0.02345675389
2766	1	0.02344610775
2767	1	0.02342365121
2768	1	0.02341571684
2769	1	0.0233978686
2770	1	0.02338196019
2771	1	0.02337662141
2772	1	0.02335175575
2773	1	0.02333856326
2774	1	0.02332458845
2775	1	0.02331762461
2776	1	0.02330776849
2777	1	0.02329544047
2778	1	0.02328228123
2779	1	0.0232677164
2780	1	0.02325421281
2781	1	0.0232452681
2782	1	0.02323385686
2783	1	0.02322077003
2784	1	0.0232053259
2785	1	0.02319659281
2786	1	0.02319262217
2787	1	0.02317655251
2788	1	0.02316410022
2789	1	0.02314980556
2790	1	0.02312634201
2791	1	0.02311404287
2792	1	0.02309681377
2793	1	0.02309091325
2794	1	0.02307999745
2795	1	0.02306334837
2796	1	0.02305499317
2797	1	0.0230426819
2798	1	0.02303008709
2799	1	0.02301706061
2800	1	0.02300205406
2801	1	0.0229903001
2802	1	0.02297040057
2803	1	0.02294323439
2804	1	0.02292513443
2805	1	0.02290634115
2806	1	0.02289899888
2807	1	0.02288303286
2808	1	0.02286323701
2809	1	0.02283812963
2810	1	0.022825286
2811	1	0.02280974218
2812	1	0.02279609355
2813	1	0.02279047943
2814	1	0.0227851885
2815	1	0.02277605709
2816	1	0.02275055186
2817	1	0.0227405687
2818	1	0.02273643632
2819	1	0.02271781033
2820	1	0.02270608745
2821	1	0.02268639767
2822	1	0.02266790904
2823	1	0.02264885567
2824	1	0.0226405096
2825	1	0.02262523202
2826	1	0.02259779316
2827	1	0.02258440863
2828	1	0.02257462349
2829	1	0.02256783272
2830	1	0.022557318
